LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh)
0.0,2.2800569530000003,0.0
0.0,1.141355038,0.0
0.0,1.3992539640000001,0.0
0.0,1.235187054,0.0
0.0,2.077418089,0.0
0.0,2.067576885,0.0
0.0,1.74376905,0.0
0.0,1.2719759940000002,0.0
0.0,1.173768997,0.0
0.0,0.804329574,0.0
0.0,0.8425301909999999,0.0
0.0,0.5622649789999999,0.0
0.0,0.634279191,0.0
0.0,1.264951944,0.0
0.0,1.66829896,0.0
0.0,0.7624465229999999,0.0
0.0,1.350715041,0.0
0.0,1.31596899,0.0
0.0,1.013623953,0.0
0.0,0.580306172,0.0
0.0,0.694625497,0.0
0.0,1.233160019,0.0
0.0,1.500797987,0.0
0.0,2.356920958,0.0
0.0,2.050415039,0.0
0.0,1.9619590040000001,0.0
0.0,2.08225894,0.0
0.0,1.179566979,0.0
0.0,1.111389995,0.0
0.0,1.1552200320000001,0.0
0.0,1.058841944,0.0
0.0,1.424590945,0.0
0.0,2.188610077,0.0
0.0,1.782592058,0.0
0.0,0.972586513,0.0
0.0,0.850002527,0.0
0.0,1.064726949,0.0
0.0,1.306081057,0.0
0.0,1.185945988,0.0
0.0,1.143159986,0.0
0.0,1.346140981,0.0
0.0,2.22201395,0.0
0.0,2.479890108,0.0
0.0,1.7095880509999999,0.0
0.0,1.901944995,0.0
0.0,1.561800957,0.0
0.0,1.774960995,0.0
0.0,2.33474803,0.0
0.0,2.001899958,0.0
0.0,1.332432985,0.0
0.0,1.001750946,0.0
0.0,0.9900705809999999,0.0
0.0,1.122187018,0.0
0.0,1.1398530009999999,0.0
0.0,1.050541997,0.0
0.0,1.777194023,0.0
0.0,2.359369993,0.0
0.0,3.243765116,28.55419824
0.0,1.7899329659999998,0.0
0.0,1.3493119480000002,0.0
0.0,1.7774850130000002,0.0
0.0,2.361953974,0.0
0.0,3.0547740460000004,17.99278516
0.0,2.955612898,0.0
0.0,1.894703984,0.0
0.0,3.452603102,46.87126467
70.49613190000001,4.030537128,128.6903737
0.0,1.704606056,0.0
0.0,2.0523669719999997,0.0
0.0,2.4154829980000003,0.0
0.0,1.543429971,0.0
0.0,2.43087697,0.0
0.0,2.441998959,0.0
0.0,2.864208937,0.0
0.0,3.3188660139999997,34.33775528
0.0,3.2248010639999998,27.23647549
55.19422913,4.114626884,144.57941330000003
98.73963165,4.096479893,141.12260980000002
11.85097027,3.15585804,22.93079556
0.0,3.001974106,16.06348315
140.4989929,4.66742897,258.3047719
391.802887,5.54357481,481.62275650000004
401.8139954,5.725768089,536.3522247
261.8876953,4.9665288930000004,327.819233
316.7244873,5.198337078,386.26090869999996
395.9122925,5.816853046,564.9363142000001
564.1134033,6.272099972,719.6936957
300.5010986,5.438569069,451.5005602
444.4054871,5.925045967000001,599.9922725
805.5911865,7.0358228679999995,1032.196768
1268.6459960000002,8.05851841,1563.6837970000001
1485.079956,8.675406456000001,1937.209973
1694.609985,9.257843971,2311.359961
1659.128052,8.936619759,2103.215141
1389.9790039999998,8.338218689,1729.216828
1290.890991,8.112483025,1595.054003
1169.578979,7.999382019,1529.642827
1296.9530029999999,8.331535339,1725.1807600000002
1432.9019779999999,8.706085205,1956.513902
1472.119019,8.636088371,1912.5538170000002
1420.784058,8.585840225,1881.1864289999999
1370.197998,8.067155838,1568.685462
1244.483032,7.88519001,1464.951165
1027.258057,7.372635841,1192.971442
903.2213744999999,7.088452816,1056.309031
836.4962158,6.958981991,997.6303412999998
1032.475952,7.453810215,1234.125433
1057.974976,7.68642807,1355.868472
1212.258057,8.114073753,1595.983037
1184.7769779999999,7.96629715,1510.755894
1235.531982,7.978188038,1517.530708
1371.266968,8.234597206,1667.065353
1531.012939,8.543357849,1854.797495
1701.9000239999998,9.043539047000001,2172.095895
1830.0140379999998,9.33276844,2360.335784
1798.66394,9.290299416,2332.5604710000002
1807.274048,9.320275307000001,2352.1613850000003
1667.2230220000001,8.995099068,2140.831938
1421.343018,8.423556328,1781.068924
1289.8969730000001,8.170026779,1628.815126
1324.369019,8.169016838,1628.219896
1136.401001,7.756350994,1393.709888
1152.98999,7.7808008189999995,1407.080923
1333.541992,8.198031425,1645.35785
1257.8869630000002,7.998336792000001,1529.044391
1230.3280029999999,7.920605182999999,1484.863573
1166.859009,7.834879875,1436.904769
944.0479736,7.331264019,1172.370744
918.0100097999999,7.286156178,1150.190883
954.9180908,7.3171000479999995,1165.3748679999999
966.0659789999999,7.329379082000001,1171.43807
964.6381836000002,7.370109081,1191.706109
1071.850952,7.514082909,1265.2332
1172.68396,7.897936821,1472.102202
1136.855957,7.784574032,1409.150713
1079.612061,7.724833965,1376.579574
1036.133057,7.6286678310000005,1325.0658970000002
780.9938965,6.869038105,958.1078074999999
771.5751953,6.940749167999999,989.5376877999998
966.2307739,7.394382954,1203.900637
877.4321288999998,7.115357876,1068.775326
828.0980225,7.068767071,1047.247928
778.2526855000001,7.010611057,1020.772666
856.8967895999999,7.219390869,1117.889052
908.6704712000001,7.343910217,1178.641404
1108.322998,7.999436855,1529.674226
1149.8029789999998,8.011350632000001,1536.503439
1054.373047,7.6354889870000004,1328.6815490000001
992.8706055,7.4525489810000005,1233.478443
1028.605957,7.4434199329999995,1228.802605
998.9746704,7.300453186,1157.189396
947.0117187999999,7.111674786,1067.063148
876.8798828,6.9863219260000005,1009.8432960000001
737.6212158,6.763393879,912.9415357
661.2479248,6.502499104,806.9688005
582.0515137,6.281075953999999,722.9858395
549.6853027000001,6.044525146000001,639.1117477999999
863.0250243999999,7.05384016,1040.410896
932.8477783,7.13893795,1079.7797859999998
895.576416,7.098474979,1060.941599
752.8408203,6.706274986,889.0722155
919.6499023,7.159310818,1089.347274
767.6483154,6.795608044,926.5727813999999
663.5427246,6.299210072,729.6634343999999
513.177124,5.863553047000001,579.9187069
725.2260742000001,6.7262740139999995,897.3861713
627.6923828,6.417593956,774.1319254
627.8303222999999,6.1135830879999995,662.9789413
413.1521912,5.512632847000001,472.6413153
259.16958619999997,4.936692238,320.5979337
314.5321045,5.307618141,415.3223979
193.6045074,4.32542181,185.9333579
228.6459045,4.80407095,289.2850033
65.87941742,3.601294994,64.16589344
0.0,2.1268179419999997,0.0
0.0,1.7819290159999999,0.0
0.0,2.26294589,0.0
0.0,1.732365966,0.0
0.0,1.7300679680000002,0.0
0.0,1.575652003,0.0
0.0,1.076383948,0.0
0.0,2.198168993,0.0
0.0,1.0687359570000001,0.0
0.0,0.762660027,0.0
0.0,1.5537010430000002,0.0
0.0,2.041887045,0.0
0.0,1.9241399769999998,0.0
0.0,2.5729529859999998,0.0
0.0,4.073138237,136.699053
0.0,3.0409679410000003,17.445243899999998
42.03961182,4.034676075,129.464844
169.4039001,4.625496864,249.0461765
47.06097031,3.282423019,31.41855757
161.3088989,4.51764822,225.7446049
1626.25,8.529232979,1846.0509309999998
2673.083984,10.84599018,3215.311873
3057.711914,12.13741016,3541.7192630000004
3185.051025,12.95353031,3597.718907
1782.6350100000002,9.461302757,2444.584355
874.3242187999999,7.324569225,1169.0604529999998
356.50628660000007,5.566154957,488.23341839999995
102.9054031,4.1909151080000004,159.2854274
0.0,1.215847015,0.0
0.0,2.244473934,0.0
0.0,3.555614948,58.476316000000004
0.0,0.884856284,0.0
0.0,2.277673006,0.0
0.0,2.0018179419999997,0.0
0.0,1.980525017,0.0
0.0,1.692957997,0.0
0.0,1.4464180469999999,0.0
0.0,3.568545103,60.05292604
86.07736206,4.1886630060000005,158.847184
135.82719419999998,4.3552007680000004,191.9634169
46.64825058,3.892399073,108.2668587
0.0,3.4781789780000003,49.59413809
0.0,2.206615925,0.0
0.0,2.578758955,0.0
0.0,2.113370895,0.0
0.0,1.774737,0.0
0.0,2.024586916,0.0
0.0,1.271293998,0.0
0.0,1.42880702,0.0
0.0,2.6531150340000003,0.0
0.0,3.1121850010000003,20.59675801
0.0,2.338304043,0.0
0.0,6.179391861,686.1974602000001
838.444397,8.356450081,1740.245397
652.734375,6.622901917,854.9104187999999
1597.734985,8.421365737999999,1779.730725
3541.853027,16.83865929,3600.0
3604.48999,17.06652069,3600.0
3604.468994,16.24143982,3600.0
3603.650879,14.80445004,3600.0
3329.676025,12.25386047,3556.0220770000005
2574.7661129999997,10.65003014,3134.3584339999998
1710.4010010000002,8.353581429,1738.508288
971.8718872000002,6.459984779,790.4271352999999
311.6176147,5.1636338230000005,377.23987719999997
328.15078739999996,5.259654045,402.4433704
356.1827087,5.281929016,408.40017339999997
453.33041380000003,5.693128109,526.3108324
1842.991943,9.228667259,2292.322249
1702.9940190000002,9.007058144,2148.542008
1716.3959960000002,9.109874725,2215.0502530000003
1961.152954,9.513165474,2450.287977
1973.29895,9.659748077,2561.7324329999997
1517.69104,8.919503212,2092.2328620000003
1966.114014,9.786456108,2652.015986
2700.207031,11.13860989,3319.216543
2913.6088870000003,11.56243992,3436.8695729999995
3376.865967,12.73666954,3592.6025090000003
3225.6879879999997,12.35151005,3566.329357
2550.123047,11.04240036,3287.207688
2254.143066,10.15054989,2882.212648
1950.128052,9.312092781,2346.809107
1585.212036,8.487688065,1820.4067890000001
1410.27002,8.162674904,1624.484318
2074.385986,9.48426342,2459.6562
1413.005005,7.972858906,1514.492594
1109.329956,7.511781216,1264.0491789999999
894.8735962000001,7.100530148,1061.8931949999999
754.7932129,6.681137085,878.6878037
897.468689,7.149931907999999,1084.9358439999999
977.1198730000001,7.480989932999999,1248.127059
1349.868042,8.411588669,1773.7625719999999
1343.406982,8.330322266,1724.4485809999999
1318.6660160000001,7.993391991,1526.2148300000001
877.5408936000001,6.922326087999999,981.4026195
400.3450012,5.577902794,491.6917211
203.5953979,4.746621132,276.10574560000003
74.32396698,3.91829896,112.8474051
-0.734467685,2.3879981040000002,0.0
0.0,2.833372116,0.0
0.0,2.517904043,0.0
0.0,2.81410408,0.0
19.58008957,3.280736923,31.28863915
0.0,2.57553196,0.0
0.0,2.080060959,0.0
0.0,2.6889069080000003,0.0
0.0,2.294471025,0.0
0.0,1.507923961,0.0
0.0,3.22864604,27.49899421
4.413472176,3.309494972,33.56681014
61.13481903,3.89466691,108.66365149999999
148.9485016,4.521697044,226.6064085
298.91101069999996,5.296520233,412.3250226
170.5536957,4.5668997760000005,236.29598760000002
305.5997925,5.242284775,397.8275025
434.3038025,5.800632,559.7845352999999
580.6047973999999,6.282156944,723.3829025
999.0073242000001,7.475933075,1245.513461
1108.329956,7.799139977,1417.156539
1568.915039,8.561606407000001,1866.117998
1414.5939939999998,8.413847922999999,1775.141016
705.1171264999999,6.544002056,823.3105753
635.1743164,6.587638855,840.7005149
589.5872192,6.074080943999999,649.2641913
1209.503052,8.28269577,1695.80005
1120.672974,7.912916182999999,1480.528658
898.4379272,7.173141003,1095.874008
587.8203735000001,6.20511198,695.3979369
156.1441956,4.13093996,147.70026869999998
231.2938995,4.564627171000001,235.80582909999998
62.49338149999999,3.43148303,44.70166541
435.1362915,5.766759872000001,549.1128561
495.9855956999999,5.771668911,550.6523103999999
648.263916,6.437121867999999,781.6140121000001
703.9895019999999,6.384726047999999,761.6328847
452.96649169999995,5.5052561760000005,470.51320430000004
348.03930660000003,5.38253212,435.83428499999997
369.95300289999994,5.187664986000001,383.4762252
667.0136719,6.377061844,758.7352859
308.8609924,4.40115881,201.3663019
389.97399900000005,5.014563084,339.58534199999997
632.3098144999999,6.357299805,751.2933672
454.204895,5.679172993,522.0496542
188.846405,4.435945988,208.56331799999998
202.4118958,4.615681171,246.8952201
226.1096954,4.703918934,266.45517689999997
398.57800289999994,5.578218937000001,491.7849666
410.33749389999997,5.7415061,541.2315859
378.15649410000003,5.467774867999999,459.7773591
414.44519039999994,5.703148842,529.3824407999999
346.5740967,5.3382639880000005,423.65441619999996
238.43719480000004,4.804339886,289.3472349
169.9398956,4.355353832,191.9945377
108.6175003,4.0809159280000005,138.17020490000002
418.5723877,5.623367786,505.1989745
440.69808960000006,5.87547493,583.7795957000001
485.7650146000001,6.106856822999999,660.6318721
392.06021119999997,5.577545166,491.5862512
364.96640010000004,5.591310023999999,495.65445020000004
379.31878660000007,5.589673996,495.1699825
594.572876,6.4350309370000005,780.8108752999999
111.43270109999999,4.218237877,164.622603
78.28752136,3.884407997,106.8752563
51.59975052,3.4614078999999998,47.7968328
192.14920039999998,4.712656975,268.41999469999996
156.028595,4.615460873,246.84701549999997
37.93445969,3.3547670839999997,37.42132141
2292.0778809999997,12.68974972,3590.5953719999998
3603.194092,18.18005943,3600.0
3603.676025,17.65321922,3600.0
3618.73291,17.91427994,3600.0
0.0,0.0,0.0
0.0,17.41128922,3600.0
1148.36499,17.39706039,3600.0
3482.437012,15.3305397,3600.0
3602.7680659999996,15.60416985,3600.0
3602.896973,15.48029995,3600.0
3602.698975,15.58444023,3600.0
3570.019043,12.86260033,3596.3994770000004
1879.5090329999998,12.05609989,3530.4053759999997
2741.906982,11.09189987,3303.932997
2546.0859379999997,10.01226997,2799.7075579999996
2847.298096,11.03979969,3286.3137460000003
1735.7409670000002,9.066596031,2187.008373
592.7869262999999,5.956552982000001,610.4315786000001
9.812464713999999,3.352539063,37.22395325
111.7996979,4.238666058,168.637834
147.77029419999997,4.4845829010000005,218.7435324
21.14834023,3.254735947,29.34278249
26.09676933,3.3104939460000002,33.64832552
0.0,2.6151049140000002,0.0
7.660558224,3.6222229,66.88403983
0.0,2.27696991,0.0
0.0,3.210093021,26.2541029
53.922420499999994,3.929075003,114.78482890000001
0.0,1.282407045,0.0
0.0,1.9970090390000002,0.0
0.0,1.786605954,0.0
0.0,1.310258031,0.0
0.0,0.762146175,0.0
0.0,0.9166663890000001,0.0
0.0,1.5318579669999999,0.0
0.0,2.18657589,0.0
0.0,2.001527071,0.0
0.0,2.687952042,0.0
0.0,2.332314968,0.0
0.0,1.067916989,0.0
0.0,0.9685056209999999,0.0
0.0,1.886029005,0.0
0.0,1.728970051,0.0
0.0,1.275303006,0.0
0.0,2.373050928,0.0
0.0,2.084419966,0.0
0.0,2.4687480930000003,0.0
0.0,2.23683691,0.0
0.0,2.826960087,0.0
0.0,3.098639965,19.9348663
0.0,3.495249987,51.46980351
8.487272263,4.212348938,163.4690741
32.17737961,3.4578900339999996,47.42554372
154.8937988,4.493473053,220.6194425
134.9181061,4.239293098,168.7614206
0.0,2.010998964,0.0
0.0,3.322007895,34.59937935
2.120068073,3.02017498,16.67816175
-0.6288028960000001,2.935404062,0.0
0.0,2.62364006,0.0
18.07811928,3.706513882,78.54139341
152.6307983,4.50440979,222.9336874
138.41050719999998,4.407677174,202.7095896
114.7310028,4.208457947,162.70787119999997
89.39916229,4.024116039,127.4903982
163.34260559999998,4.572752953,237.55988680000002
212.2449036,4.8586220739999995,302.0122148
144.4210052,4.421822071,205.6328825
164.7371979,4.4451432230000005,210.4777731
149.8970032,4.49718523,221.404146
105.92980190000002,3.960237026,120.49199660000001
41.95949936,3.531300068,55.58398315
62.81996918,3.6536340710000004,71.09529022
35.33721924,3.3645000460000003,38.29282413
24.22168922,3.332290888,35.46668714
67.27754974,3.9916110039999997,126.39494280000001
249.2917023,4.980351925,331.18734989999996
285.6965027,5.2707800869999994,405.4134603
262.6029968,5.040834904,346.09510919999997
45.63896942,3.45459199,47.07925382
73.88651276,3.774178028,88.72182644
95.4620285,3.938421965,116.4803656
9.645407677,3.0062808989999996,16.20414474
0.0,3.153938055,22.82177174
0.0,2.1419160369999997,0.0
0.0,2.857332945,0.0
95.23396301,4.825592995,294.28119480000004
496.09759519999994,6.136481762000001,671.0054737
608.8353882,6.37976408,759.7561875
264.55709840000003,4.823628902,293.82389689999997
21.95097923,3.333210945,35.54511296
0.0,2.779177904,0.0
0.0,1.884745955,0.0
0.0,1.655491948,0.0
0.0,1.573922038,0.0
0.0,2.292267084,0.0
0.0,2.672131062,0.0
0.0,2.436999083,0.0
0.0,3.311475992,33.72861525
57.91329956,4.056706905,133.6002617
221.4414978,4.937125206,320.7022511
68.93054199,3.68464303,75.40746327
0.0,2.4970099930000003,0.0
0.0,2.804240942,0.0
0.0,2.144068003,0.0
0.0,1.534631968,0.0
0.0,2.1651430130000002,0.0
0.0,2.590754032,0.0
0.0,2.752373934,0.0
64.49703979,4.13468504,148.4185449
150.98190309999998,4.378449917,196.70531609999998
125.0353012,4.013717175,125.5509662
168.5108032,4.322043896,185.25241359999998
28.55661964,3.23989296,28.28046527
123.67919920000001,3.964276075,121.2431024
123.19570159999998,4.380095005,197.0419928
0.0,5.31159687,416.3995643
0.0,4.147646904,150.90976840000002
0.0,2.887851,0.0
0.0,2.465837955,0.0
0.0,2.258193016,0.0
0.0,2.4423739909999997,0.0
0.0,1.9721620080000002,0.0
0.0,1.972712994,0.0
0.0,1.6771179440000001,0.0
0.0,0.621661425,0.0
0.0,1.548400044,0.0
0.0,1.328850985,0.0
0.0,1.137230992,0.0
0.0,1.6898150440000002,0.0
0.0,1.50238502,0.0
0.0,2.086154938,0.0
0.0,1.473701954,0.0
0.0,2.128633976,0.0
0.0,1.782209039,0.0
0.0,2.719657898,0.0
0.0,2.1702740190000003,0.0
0.0,2.379434109,0.0
0.0,2.909746885,0.0
0.0,2.217680931,0.0
0.0,1.529571056,0.0
0.0,1.493324041,0.0
0.0,1.7841449980000001,0.0
0.0,1.887119055,0.0
0.0,2.3908500669999997,0.0
0.0,2.457672119,0.0
0.0,3.4280669689999996,44.3574494
75.27194977,4.093272208999999,140.5131994
33.67776871,3.5733070369999997,60.64030192
35.45555115,3.6957390310000005,76.98787291
55.47177887,3.862215042,103.0640637
0.0,2.535742044,0.0
0.0,3.302484989,32.99929315
62.3670311,4.005715847,124.06195819999999
67.06359863,3.9066309930000003,110.77057240000002
10.90592003,3.2814269069999997,31.34174931
0.0,3.194242954,25.23420056
0.0,3.233966112,27.86612692
0.0,3.171334028,23.83111684
0.0,2.642060995,0.0
0.0,3.0160460469999997,16.53407156
0.0,2.64497304,0.0
0.0,2.936805964,0.0
0.0,2.716305971,0.0
0.0,2.647495985,0.0
4.656146049,3.624916077,67.23892268
2.347470045,3.21517396,26.58955335
0.0,2.947020054,0.0
0.0,3.3911399839999996,40.75571847
0.0,2.6416130069999997,0.0
0.0,2.008819103,0.0
0.0,2.570497036,0.0
0.0,2.714936972,0.0
0.0,2.677566051,0.0
0.0,2.9577510360000003,0.0
0.0,2.4985620980000003,0.0
0.0,2.5117070669999997,0.0
0.0,2.9024488930000003,0.0
0.0,2.72659111,0.0
0.0,2.869184017,0.0
0.0,2.282985926,0.0
0.0,1.771687031,0.0
0.0,1.22556603,0.0
0.0,1.237177014,0.0
0.0,1.587586045,0.0
0.0,1.697679996,0.0
0.0,2.464061975,0.0
0.0,3.0900859830000003,19.53199022
0.0,2.839744091,0.0
0.0,2.640621901,0.0
0.0,3.3096420760000003,33.57880369
0.0,3.3054211139999996,33.2360402
0.0,2.997031927,0.0
0.0,2.9155581,0.0
0.0,2.613667965,0.0
0.0,2.2669270040000002,0.0
0.0,2.502229929,0.0
0.0,3.2777791019999998,31.06182965
0.0,3.0724189280000003,18.73696579
0.0,3.285164118,31.630737699999997
0.0,2.8690040110000004,0.0
0.0,2.6950778960000004,0.0
0.0,2.215449095,0.0
0.0,2.105195045,0.0
0.0,1.5305819509999998,0.0
0.0,1.328533053,0.0
0.0,1.335651994,0.0
0.0,1.3950070140000002,0.0
0.0,1.7822660209999999,0.0
0.0,1.6430519819999998,0.0
0.0,1.9156670569999998,0.0
0.0,1.7346680159999999,0.0
0.0,2.020008087,0.0
0.0,1.5697809459999998,0.0
0.0,1.3608319759999998,0.0
0.0,1.168079019,0.0
0.0,1.172562957,0.0
0.0,1.4427349569999999,0.0
0.0,1.450598001,0.0
0.0,1.20878005,0.0
0.0,1.9950540069999998,0.0
0.0,1.6213979719999998,0.0
0.0,1.962275028,0.0
0.0,2.070504904,0.0
0.0,1.386644959,0.0
0.0,1.6450519559999999,0.0
0.0,2.097615004,0.0
0.0,2.160516024,0.0
0.0,2.851893902,0.0
0.0,2.680419922,0.0
0.0,3.277093887,31.00948619
0.0,2.2903940680000003,0.0
0.0,2.196923971,0.0
0.0,2.142911911,0.0
0.0,2.205264091,0.0
0.0,3.232611895,27.77224411
0.0,1.8681360480000002,0.0
0.0,2.626383066,0.0
0.0,1.769636035,0.0
0.0,2.185715914,0.0
0.0,2.353198051,0.0
0.0,2.287751913,0.0
0.0,1.845556021,0.0
0.0,1.68166697,0.0
0.0,2.143752098,0.0
0.0,2.445125103,0.0
0.0,1.822190046,0.0
0.0,3.097490072,19.88002745
0.0,2.937227964,0.0
0.0,3.4330120089999996,44.85633625
0.0,2.41950798,0.0
0.0,2.4152500630000002,0.0
0.0,2.977610111,0.0
0.0,2.066236019,0.0
0.0,3.004110098,16.13287456
0.0,2.931534052,0.0
0.0,2.724939108,0.0
0.0,2.7536470889999998,0.0
0.0,2.408960104,0.0
0.0,3.024815083,16.84334571
0.0,2.76762104,0.0
50.71620178,4.335192204,187.9064436
42.47468185,3.5161349769999997,53.82794446
102.1966019,3.8358240130000003,98.63451083
110.8963013,4.12066412,145.732911
66.13699341,3.645121098,69.93837356
84.68982697,3.788172007,90.91871317
145.8280029,4.328674793,186.58970449999998
82.15602875,3.6328239439999996,68.28765775
26.53430939,3.3624498839999997,38.1079898
4.120196818999999,3.030550957,17.05229949
87.22853088,3.8498311039999997,100.9716278
223.7185059,4.767099857,280.7776448999999
131.5868988,4.191627026,159.4240146
113.76540370000001,4.048070908,131.9765635
267.6184082,4.87093401,304.9139224
390.1319885,5.438775063,451.55866799999995
436.10751339999996,5.784009932999999,554.5331309999999
341.6802063,5.35343504,427.8092529
409.6488037,5.555679798,485.1607205
366.541687,5.380673885,435.31955530000005
424.43850710000004,5.629090786,506.91322
355.8580933,5.334299088,422.57186260000003
290.6126099,5.091316223,358.75390110000006
288.96539310000003,5.073215008,354.1918908
295.3814087,5.104255199,362.0307213
216.0702972,4.759444237,279.0277855
208.74040219999998,4.73226881,272.8484754
100.18669890000001,4.037557125,130.0043956
99.13291931,4.083943843999999,138.7436971
187.97340390000002,4.695930004,264.6632483
189.18209840000003,4.6879911419999996,262.88674
380.0664063,5.529729842999999,477.5930175
362.663208,5.462314129,458.22393489999996
513.8428955,6.046675205,639.8471467999999
560.6829834,6.183537006,687.6754523
642.3096924,6.435066223,780.8244248
590.1016846,6.279481887999999,722.4005457000001
498.9462891,5.888381004,587.9758811
348.7159119,5.528748035,477.3079285
321.8526001,5.411971092000001,444.02964689999993
593.2241211,6.321817875,738.0381171
468.79870610000006,5.859800816,578.7066009
563.4224243,6.137764931,671.4569134
357.2948914,5.236122131,396.19586719999995
659.5391235000001,6.393877982999999,765.1013383999999
768.0233154,6.711954117,891.4283989
911.1577148,7.157769202999999,1088.6213539999999
872.1143187999999,6.972017765,1003.4417900000001
707.3712768999999,6.531736851000001,818.4611546
756.1317749,6.732309817999999,899.9045265000001
630.7689819,6.308756828,733.1931333
515.7285156,5.875001907000001,583.6261266
529.5900879,6.070582867000001,648.0577289
432.1462097,5.69506216,526.9028994
395.8190002,5.603180885,499.17731960000003
395.50531010000003,5.666162967999999,518.0942039
270.15390010000004,5.050037861,348.3880553
232.4506989,4.83777523,297.1236518
121.3593979,4.131844044,147.87360259999997
35.36426926,3.614614964,65.8878031
0.0,3.373425961,39.10538658
0.0,3.016585112,16.55272885
0.0,2.9371190069999997,0.0
0.0,3.160674095,23.20686423
0.0,3.222630978,27.08935546
0.0,3.570276022,60.266011999999996
16.88402939,3.240773916,28.34253162
56.34360886,3.757173061,86.09442155
92.66162872,3.94182992,117.1020453
180.3361969,4.390676975,199.2112925
160.8694,4.4134840969999996,203.90830659999997
289.39300539999994,5.098639965,360.6070253
188.8692932,4.586918831,240.6276305
108.2385025,4.075028896,137.0564132
197.4062958,4.61312294,246.33563289999998
82.20803070000001,3.8860828880000002,107.1660831
168.03480530000002,4.476200104,216.9789878
332.6205139,5.099090099,360.72106099999996
368.6737061,5.684357166,523.6304087
265.5141907,5.107573986,362.873348
308.43420410000004,5.27716589,407.12287779999997
534.953125,6.062099934,645.137454
375.77578739999996,5.434288979,450.29407199999997
439.17520139999993,5.6867790220000005,524.3697808000001
478.63720700000005,5.842844962999999,573.2473984000001
850.2550049,6.64030695,861.9762006000001
960.503418,7.0784020420000004,1051.676461
597.755188,6.051423073,641.4728416
787.5689697,6.302877903,731.0183682999999
429.6000061000001,5.311833858,416.4637673
348.6122131,5.253359795,400.7677492
425.18490599999996,5.455954075,456.4180942
319.5342102,5.276677132,406.9919198
234.87219240000002,4.6525821689999995,255.01358330000002
150.60690309999998,4.255190849,171.90159350000002
240.84210209999998,4.708315849,267.44322200000005
244.75030519999996,4.913380146000001,315.0016313
189.68299869999998,4.615603924,246.8783168
207.67359919999998,4.733005047,273.015226
349.2284851,5.246338843999999,398.9026011
364.6907043,5.375609875,433.91837300000003
202.019104,4.57234621,237.47198840000001
340.14639280000006,5.138157845,370.6798045
480.2659912,5.612854004,502.0579016
497.3883972,5.913813114,596.2958621
620.5366211,6.247876167,710.8523557999999
570.6068726,6.041839123,638.1937232
595.9780272999999,6.1012310979999995,658.6725388
434.8904114,5.3916292189999995,438.3585761
399.2421875,5.515867233,473.57599510000006
320.3739014,5.196833133999999,385.86791560000006
411.9728088,5.522996902,475.6397613
337.160614,5.180219173,381.5389131
495.4371948,5.79601717,558.3237642000001
446.81570430000005,5.574808121,490.77945480000005
492.677887,5.770365237999999,550.2432474999999
345.5646057,5.134058952,369.6292269
304.8312988,5.07652092,355.02315110000006
271.08169560000005,4.867337227,304.0650999
400.4755859,5.400100231000001,440.71572599999996
253.39219669999997,4.8254280089999995,294.2427709
274.4932861,4.933084965,319.7293526
378.490509,5.316792011,417.8081004
386.0087891,5.459746837999999,457.49455
382.596405,5.509912014,471.855792
410.6290894,5.304782867,414.55563
419.2314148,5.435126781,450.53010539999997
531.746521,5.983561039,619.4644387999999
588.6016846,6.036522865,636.3790153
671.7119751,6.311220168999999,734.1054962000001
756.1522217,6.586760044,840.3481799000001
684.5991821,6.4573559760000006,789.4108646000001
742.1124267999999,6.5365548129999995,820.3640767
686.0576782,6.378166199,759.1524137
1088.839966,7.47149086,1243.220773
929.7183838,7.09548378,1059.5575880000001
1147.223999,7.437510014,1225.782306
898.4146117999999,6.8833580020000005,964.3335588
710.1942749,6.4646778110000005,792.2433115
765.1221924,6.564366817000001,831.3996097999999
505.27670290000003,5.718402863,534.0771837
809.1068726,6.555632114,827.9244236000001
1037.2280269999999,7.275900841,1145.188637
1345.44397,8.067353249,1568.7998630000002
1283.889038,7.789756775,1411.996431
1685.906006,8.768828392,1996.164037
1736.57605,8.900840759,2080.273788
1499.777954,8.323656082000001,1720.427234
1836.637939,8.919850348999999,2092.455461
1774.175049,8.799741745,2015.7798309999998
1523.892944,8.259778976,1682.084039
1556.8129880000001,8.426044464,1782.589338
1414.968018,8.054162978999999,1561.1645369999999
1488.866943,8.312531471,1713.7246109999999
1524.936035,8.469320297000001,1809.108824
1629.493042,8.454647064,1800.1012670000002
1758.0179440000002,8.777750015,2001.819881
2286.6201170000004,10.02639961,2808.4076010000003
2265.52002,9.933991432000001,2750.37201
2236.591064,9.808522223999999,2667.1825289999997
2304.782959,9.94164753,2755.283068
2784.1721190000003,10.92615986,3245.7435920000003
2311.162109,9.738809586,2618.709245
2569.853027,10.47381973,3053.213303
2921.778076,10.73958015,3172.532183
2807.313965,10.82363033,3206.55103
3034.808105,11.22786999,3347.099648
3148.376953,11.31459045,3372.563282
2842.201904,10.54100037,3085.113066
3019.761963,11.00401974,3273.859395
3244.500977,11.85851002,3498.2134939999996
3307.481934,11.91932011,3508.843178
3506.201904,13.07761002,3600.0
3400.311035,12.04106045,3528.191066
3342.782959,12.36170959,3567.318703
3374.51709,12.62493992,3587.287269
